Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
151746100; 151751659; 5735; 153338523; []; 1; 1; 1; 1; 0; 167161834.922813; 149717522.500000; 10.435583; 146278735.590698; 20883099.332115; 3438786.909302; 87.507256; 97.703150; 
151746100; 151751324; 20202; 157650732; []; 15; 146; 16; 150; -134; 1020442.160197; 4747386.754994; -365.228402; 310702.096210; 709740.063987; 4436684.658785; 30.447791; 6.544697; 
151746100; 151751324; 5735; 153338561; []; 1; 2; 1; 2; -1; 193098710.000000; 193098710.000000; 0.000000; 193098710.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151751140; 20202; 6980; [];15; 8; 15; 8; 7; 1324406.756234; 544200.000000; 58.909905; 544200.000000; 780206.756234; 0.000000; 41.090095; 100.000000; 
151746100; 151751140; 5735; 153338641; []; 1; 3; 1; 3; -2; 198542421.058744; 184331764.500000; 7.157491; 168537518.001308; 30004903.057435; 15794246.498692; 84.887410; 91.431620; 
151746100; 151750950; 20202; 6980; [];31; 16; 31; 16; 15; 1611777.735263; 398566.875000; 75.271598; 383946.875000; 1227830.860263; 14620.000000; 23.821329; 96.331858; 
151746100; 151750950; 5735; 153338701; []; 1; 1; 2; 1; 1; 212683063.383383; 175533637.500000; 17.467035; 162863756.037920; 49819307.345463; 12669881.462080; 76.575799; 92.782078; 
151746100; 151750809; 20202; 157761890; []; 28; 132; 28; 135; -107; 2133963.391280; 7254993.183239; -239.977397; 755248.328901; 1378715.062380; 6499744.854338; 35.391813; 10.410049; 
151746100; 151750809; 5735; 153338739; []; 1; 2; 1; 2; -1; 209033473.292260; 194674550.000000; 6.869198; 191492028.027768; 17541445.264492; 3182521.972232; 91.608308; 98.365209; 
151746100; 151750529; 20202; 6980; [];21; 12; 24; 14; 10; 958471.239858; 333220.000000; 65.234220; 321585.200000; 636886.039858; 11634.800000; 33.551888; 96.508373; 
151746100; 151750529; 5735; 153338818; []; 1; 1; 1; 1; 0; 157992966.569472; 151857648.000000; 3.883286; 150854840.335979; 7138126.233493; 1002807.664021; 95.481997; 99.339640; 
